wins,losses,draws,SLpM,SApM,TD Avg.,Sub. Avg.,ID,height,weight_kg,Str. Acc._total,Str. Def_total,TD Acc._total,TD Def._total,reach_cm,stance,age
8,5,1,4.56,6.44,0.0,0.0,2043,172.72,65.77,0.49,0.44,0.0,0.71,177.8,1,26
13,9,0,2.82,2.74,0.67,1.5,2044,165.1,52.16,0.4,0.52,0.33,0.33,170.18,1,33
9,3,0,5.3,4.14,0.89,0.7,2045,172.72,61.23,0.46,0.51,0.28,0.47,170.18,2,25
17,10,2,2.82,5.12,1.74,0.0,2046,165.1,61.23,0.32,0.57,0.43,0.75,167.64,1,34
10,2,0,5.66,4.94,0.48,0.5,2047,177.8,70.31,0.5,0.57,0.15,0.4,182.88,4,29
17,9,0,1.67,4.7,2.36,3.5,2048,170.18,56.7,0.5,0.43,0.33,0.0,172.72,1,35
38,22,0,3.19,5.04,0.44,0.6,2049,193.04,92.99,0.49,0.44,0.22,0.5,193.04,1,37
7,3,0,1.91,2.05,2.12,0.8,2050,172.72,56.7,0.41,0.56,0.38,0.61,177.8,2,31
11,9,0,3.22,3.61,0.59,0.0,2051,198.12,117.93,0.43,0.46,0.38,0.46,205.74,1,34
8,5,0,3.28,2.4,0.66,0.0,2052,170.18,65.77,0.49,0.5,1.0,0.42,175.26,1,33
17,6,2,4.51,3.01,0.27,0.3,2053,167.64,52.16,0.46,0.55,0.5,0.61,165.1,1,39
20,10,0,2.62,3.05,1.97,1.2,2054,167.64,61.23,0.44,0.51,0.3,0.56,165.1,1,39
12,2,0,4.49,4.26,1.58,1.3,2055,180.34,61.23,0.39,0.54,0.25,0.2,182.88,4,29
31,9,0,4.78,4.68,0.6,0.0,2056,182.88,77.11,0.41,0.61,0.27,0.71,185.42,1,39
16,5,0,4.81,4.75,1.86,0.0,2057,167.64,61.23,0.52,0.5,0.34,0.61,162.56,1,34
11,3,0,3.38,3.82,0.63,0.3,2058,177.8,65.77,0.49,0.5,0.66,0.72,185.42,1,30
23,13,0,3.86,5.35,0.77,0.0,2059,182.88,83.91,0.48,0.41,0.22,0.74,187.96,1,36
32,10,0,3.65,3.81,0.47,0.1,2060,170.18,61.23,0.46,0.6,0.51,0.92,177.8,1,39
11,5,0,3.29,4.06,2.33,0.2,2061,157.48,52.16,0.39,0.6,0.37,0.71,157.48,1,33
10,5,0,3.83,3.5,1.56,0.2,2062,172.72,56.7,0.45,0.5,0.21,0.65,170.18,1,32
8,5,0,3.41,3.26,0.46,0.0,2063,160.02,52.16,0.53,0.51,0.6,0.53,160.02,1,33
7,4,0,4.82,6.06,3.24,0.7,2064,172.72,65.77,0.43,0.55,0.55,0.46,180.34,4,33
12,5,0,5.6,6.19,0.71,0.5,2065,177.8,70.31,0.45,0.47,0.5,0.5,185.42,4,33
36,9,0,2.59,2.89,0.75,0.0,2066,195.58,83.91,0.46,0.48,0.66,0.33,193.04,1,32
13,5,0,5.27,4.29,0.36,0.4,2067,175.26,70.31,0.49,0.53,0.23,0.62,180.34,1,33
14,9,0,4.57,6.47,0.5,0.0,2068,157.48,52.16,0.4,0.59,0.14,0.8,157.48,1,30
22,10,0,4.58,4.24,0.65,0.8,2069,180.34,70.31,0.44,0.49,0.33,0.38,177.8,1,39
9,4,0,7.51,5.02,1.75,0.0,2070,177.8,77.11,0.46,0.59,0.16,0.66,182.88,4,27
8,1,0,3.87,7.33,2.0,0.0,2071,172.72,70.31,0.5,0.33,0.18,0.0,175.26,1,30
8,2,0,2.88,4.78,3.24,0.0,2072,175.26,70.31,0.5,0.5,0.38,0.64,175.26,1,31
14,5,0,2.75,2.82,2.17,0.5,2073,172.72,65.77,0.5,0.4,0.8,0.66,175.26,1,31
17,11,0,4.05,4.4,0.47,0.3,2074,167.64,56.7,0.41,0.5,0.38,0.68,170.18,1,32
16,5,0,4.97,5.34,0.0,0.0,2075,182.88,77.11,0.39,0.41,0.0,0.51,195.58,1,32
19,1,0,4.29,1.1,2.84,0.9,2076,172.72,61.23,0.62,0.66,0.37,1.0,167.64,2,35
13,6,0,3.1,2.56,1.7,0.8,2077,167.64,61.23,0.44,0.57,0.54,0.24,175.26,1,36
11,8,0,3.37,5.39,0.32,0.4,2078,157.48,56.7,0.39,0.41,0.09,0.26,149.86,1,37
10,5,0,5.46,6.59,2.53,0.2,2079,177.8,77.11,0.46,0.52,0.39,0.83,187.96,1,33
12,6,0,4.07,3.52,0.0,0.0,2080,175.26,61.23,0.37,0.58,0.0,0.62,175.26,1,28
23,14,0,4.5,3.65,1.78,0.5,2081,180.34,77.11,0.36,0.6,0.24,0.7,190.5,1,41
17,6,0,3.22,2.25,2.16,0.4,2082,160.02,56.7,0.44,0.61,0.4,0.45,165.1,2,28
21,4,0,4.16,2.67,2.79,0.1,2083,182.88,77.11,0.51,0.55,0.44,0.89,193.04,4,39
12,4,0,3.85,4.27,0.56,0.0,2084,187.96,108.41,0.39,0.51,0.14,0.66,200.66,1,37
7,2,0,3.71,4.39,2.03,0.0,2085,170.18,61.23,0.5,0.52,0.42,0.85,172.72,1,34
15,6,0,4.13,5.28,0.0,0.0,2086,175.26,70.31,0.38,0.52,0.0,0.83,177.8,1,33
12,4,0,6.19,4.03,0.0,0.0,2087,193.04,92.99,0.51,0.44,0.0,0.73,200.66,2,35
7,1,0,5.47,7.47,1.0,0.0,2088,187.96,120.2,0.31,0.38,0.1,0.0,187.96,1,34
13,7,0,3.84,4.83,1.72,0.6,2089,162.56,56.7,0.47,0.55,0.43,0.75,172.72,1,39
14,2,0,2.86,2.91,2.18,0.7,2090,167.64,61.23,0.45,0.64,0.27,0.85,172.72,1,28
25,12,0,4.46,3.24,0.56,0.0,2091,162.56,56.7,0.4,0.64,0.3,0.83,175.26,1,33
17,0,0,4.81,3.83,1.96,1.1,2092,170.18,70.31,0.48,0.64,0.61,0.93,175.26,1,29
8,2,0,3.78,5.21,0.35,0.0,2093,157.48,52.16,0.47,0.53,0.5,0.5,167.64,2,28
12,3,0,4.73,5.23,2.4,0.8,2094,182.88,70.31,0.53,0.54,0.44,0.6,182.88,1,33
8,3,0,3.51,3.98,0.59,0.0,2095,180.34,70.31,0.44,0.37,0.33,0.25,180.34,1,33
16,7,0,3.94,5.19,1.09,0.2,2096,165.1,56.7,0.38,0.56,0.24,0.67,170.18,1,42
11,6,0,2.59,3.7,2.87,0.6,2097,193.04,92.99,0.41,0.46,0.36,0.33,193.04,1,35
23,10,0,4.41,6.55,0.34,0.1,2098,180.34,65.77,0.37,0.54,0.29,0.77,182.88,1,38
17,9,1,4.05,3.0,0.23,0.0,2099,182.88,77.11,0.46,0.54,0.35,0.63,190.5,1,43
9,4,0,2.88,5.59,3.38,1.0,2100,160.02,52.16,0.39,0.52,0.29,0.5,157.48,1,29
9,7,0,4.9,3.65,0.41,0.4,2101,190.5,107.05,0.5,0.54,0.33,0.35,198.12,1,34
17,9,0,5.52,3.15,0.14,0.0,2102,190.5,92.99,0.54,0.54,0.2,0.53,185.42,1,37
12,1,0,8.78,4.24,2.2,0.0,2103,190.5,77.11,0.54,0.5,1.0,1.0,190.5,1,27
20,5,0,7.2,5.4,0.51,0.1,2104,185.42,77.11,0.49,0.57,0.5,0.64,187.96,2,39
30,10,0,5.24,4.57,1.15,1.2,2105,175.26,70.31,0.5,0.52,0.35,0.64,182.88,2,37
16,2,0,4.39,4.49,0.15,0.1,2106,193.04,120.2,0.53,0.55,0.2,0.93,195.58,1,34
10,2,0,7.47,7.1,0.24,0.0,2107,180.34,65.77,0.42,0.6,1.0,0.88,185.42,4,33
12,6,0,3.5,6.39,0.5,0.5,2108,175.26,65.77,0.39,0.43,0.2,0.42,185.42,4,32
13,7,0,4.26,3.29,2.05,0.6,2109,162.56,52.16,0.39,0.6,0.52,0.82,167.64,1,32
17,8,1,4.33,4.19,1.48,1.5,2110,177.8,61.23,0.45,0.52,0.33,0.71,182.88,4,31
18,5,0,3.08,2.05,0.86,1.1,2111,172.72,61.23,0.48,0.55,0.15,0.63,177.8,1,34
18,4,0,2.27,1.6,3.24,1.2,2112,177.8,61.23,0.59,0.58,0.36,0.33,177.8,2,31
16,1,0,5.93,3.85,0.0,0.0,2113,187.96,83.91,0.62,0.43,0.0,0.71,185.42,1,32
10,2,0,5.5,3.64,0.31,0.3,2114,172.72,61.23,0.45,0.57,0.14,0.9,175.26,1,36
27,9,0,4.39,3.36,0.73,0.0,2115,182.88,92.99,0.43,0.59,0.38,0.82,185.42,1,35
14,1,0,1.75,2.34,7.81,1.7,2116,167.64,65.77,0.47,0.48,0.41,0.62,177.8,1,24
6,3,0,2.51,3.41,5.79,1.9,2117,185.42,83.91,0.56,0.39,0.35,0.66,195.58,1,30
9,3,0,3.41,2.16,3.37,0.7,2118,170.18,61.23,0.59,0.57,0.38,0.5,177.8,1,28
10,1,0,3.27,1.72,2.58,1.4,2119,170.18,61.23,0.52,0.63,0.81,1.0,172.72,2,31
25,10,1,4.16,3.56,0.79,0.4,2120,180.34,77.11,0.41,0.55,0.2,0.67,185.42,1,39
19,7,0,5.88,4.59,1.17,0.2,2121,165.1,61.23,0.56,0.49,0.48,0.7,170.18,1,31
16,6,0,4.76,5.86,0.99,0.0,2122,177.8,70.31,0.47,0.5,0.16,0.76,182.88,1,28
11,10,2,2.74,4.45,0.78,1.4,2123,170.18,56.7,0.38,0.46,0.2,0.54,167.64,1,33
7,5,0,5.57,4.62,2.86,0.7,2124,190.5,77.11,0.56,0.44,0.44,0.0,190.5,1,30
11,5,0,1.49,4.56,1.94,1.0,2125,170.18,61.23,0.53,0.38,0.16,0.66,175.26,1,29
12,4,0,3.85,2.85,1.75,1.1,2126,170.18,65.77,0.5,0.56,0.4,0.67,180.34,1,28
18,6,0,3.22,2.8,2.28,0.1,2127,160.02,52.16,0.45,0.62,0.55,0.68,167.64,1,24
16,3,1,4.25,3.65,1.49,0.0,2128,175.26,70.31,0.55,0.49,0.26,0.69,177.8,1,38
26,15,0,6.37,5.58,2.1,0.3,2129,154.94,52.16,0.48,0.54,0.54,0.75,157.48,1,34
8,4,0,3.14,5.13,0.0,0.0,2130,187.96,77.11,0.39,0.41,0.0,0.71,187.96,1,28
21,6,0,2.27,3.53,0.0,0.0,2131,172.72,61.23,0.32,0.52,0.0,0.5,175.26,1,32
18,9,0,4.42,4.35,0.54,0.0,2132,180.34,83.91,0.49,0.56,0.4,0.64,195.58,4,42
23,3,0,5.18,4.33,2.22,0.7,2133,185.42,83.91,0.48,0.52,0.51,0.34,193.04,4,32
8,2,0,3.82,3.82,0.0,0.0,2134,167.64,56.7,0.4,0.52,0.0,0.0,170.18,1,30
17,6,0,3.12,2.92,0.81,0.0,2135,157.48,52.16,0.36,0.53,0.3,0.57,152.4,1,31
9,1,0,2.14,3.66,0.0,1.7,2136,193.04,92.99,0.25,0.44,0.0,0.5,200.66,1,31
17,10,0,1.57,6.71,1.57,7.9,2137,185.42,65.77,0.31,0.3,0.16,0.33,185.42,2,37
17,10,0,3.97,4.1,1.63,0.1,2138,177.8,70.31,0.42,0.55,0.28,0.68,180.34,1,34
27,6,0,6.02,5.44,1.35,0.1,2139,175.26,70.31,0.51,0.52,0.62,0.84,180.34,1,26
10,5,0,3.96,5.96,0.0,0.0,2140,182.88,70.31,0.31,0.51,0.0,0.47,180.34,1,26
10,6,0,4.46,5.8,0.0,0.0,2141,180.34,77.11,0.64,0.46,0.0,0.4,177.8,4,36
12,1,0,9.82,5.01,1.47,0.0,2142,187.96,77.11,0.53,0.58,0.33,1.0,190.5,2,25
20,3,0,4.43,3.62,0.48,0.0,2143,190.5,116.57,0.44,0.55,0.25,0.75,213.36,2,34
16,5,0,3.84,6.38,0.93,0.9,2144,172.72,70.31,0.37,0.49,0.25,0.54,175.26,4,35
19,7,0,7.71,5.33,0.0,0.0,2145,187.96,92.99,0.6,0.43,0.0,0.75,190.5,1,27
7,3,0,3.85,3.25,0.0,0.5,2146,165.1,52.16,0.44,0.45,0.0,0.47,165.1,4,32
24,1,1,5.03,3.61,3.91,0.2,2147,182.88,77.11,0.52,0.54,0.34,0.91,187.96,1,34
12,3,0,5.82,3.63,6.19,0.0,2148,185.42,77.11,0.71,0.45,0.58,1.0,185.42,1,35
9,2,0,6.39,5.83,0.4,0.8,2149,195.58,77.11,0.44,0.55,0.33,0.85,195.58,1,31
11,2,0,4.28,1.42,1.18,0.0,2150,175.26,70.31,0.55,0.62,1.0,0.76,185.42,1,31
14,7,1,4.71,7.15,0.0,0.0,2151,187.96,77.11,0.4,0.47,0.0,0.47,198.12,1,30
17,10,0,2.5,3.04,1.43,1.3,2152,190.5,92.99,0.45,0.43,0.18,0.35,193.04,1,38
17,4,0,4.28,3.17,0.74,1.0,2153,190.5,83.91,0.54,0.58,0.32,0.81,190.5,1,30
9,2,0,2.25,8.76,3.37,0.0,2154,175.26,77.11,0.27,0.42,0.25,0.66,180.34,1,28
14,6,0,3.43,4.17,0.34,0.8,2155,172.72,70.31,0.43,0.53,0.5,0.7,175.26,2,37
13,5,0,1.54,2.62,3.29,1.0,2156,177.8,70.31,0.46,0.48,0.33,0.6,182.88,2,30
13,6,0,4.73,4.4,1.77,0.3,2157,185.42,83.91,0.57,0.48,0.21,0.42,187.96,1,32
9,3,0,2.82,4.59,2.9,0.4,2158,170.18,61.23,0.38,0.49,0.33,1.0,177.8,1,34
19,7,0,4.7,3.46,0.82,0.6,2159,175.26,70.31,0.39,0.55,0.3,0.57,187.96,1,41
16,8,0,3.3,3.23,2.08,1.1,2160,182.88,83.91,0.45,0.47,0.37,0.46,190.5,1,34
10,4,0,3.67,2.52,1.81,0.1,2161,154.94,52.16,0.55,0.53,0.5,0.68,154.94,1,30
5,2,0,1.57,15.13,0.0,0.0,2162,182.88,107.95,0.33,0.4,0.0,0.0,198.12,1,29
11,5,0,4.65,3.46,0.3,0.6,2163,167.64,61.23,0.51,0.51,0.37,0.68,175.26,1,32
8,2,0,3.19,4.39,0.9,0.5,2164,172.72,61.23,0.45,0.36,0.5,0.81,187.96,2,27
14,5,0,6.23,5.5,0.0,0.2,2165,180.34,70.31,0.47,0.52,0.0,0.75,187.96,1,29
13,6,0,2.75,2.99,3.13,1.2,2166,182.88,83.91,0.49,0.51,0.52,0.86,185.42,4,34
9,3,0,5.23,4.17,2.45,0.0,2167,182.88,70.31,0.51,0.55,0.36,0.62,182.88,1,30
10,1,0,5.87,4.73,0.74,1.9,2168,190.5,70.31,0.45,0.48,0.22,0.71,185.42,2,26
22,8,0,3.34,2.62,1.44,0.8,2169,180.34,77.11,0.43,0.6,0.41,0.64,185.42,1,31
10,4,0,4.07,6.45,0.0,0.0,2170,172.72,65.77,0.43,0.54,0.0,0.72,177.8,2,32
14,4,0,4.48,2.95,1.98,0.2,2171,170.18,65.77,0.61,0.59,0.6,0.71,172.72,4,32
15,6,0,2.53,4.57,0.93,0.0,2172,187.96,92.99,0.49,0.54,0.37,0.7,182.88,1,34
14,4,2,4.15,3.65,4.39,2.0,2173,187.96,92.99,0.52,0.42,0.52,0.58,187.96,1,30
8,5,0,1.84,3.32,1.02,0.0,2174,162.56,56.7,0.32,0.47,0.75,0.11,170.18,4,37
10,5,1,3.06,3.24,0.82,0.3,2175,162.56,56.7,0.45,0.5,0.41,0.51,162.56,2,30
13,3,0,3.04,2.71,3.08,1.2,2176,180.34,77.11,0.59,0.48,0.35,1.0,187.96,1,36
22,7,2,4.4,2.65,0.3,0.1,2177,175.26,61.23,0.57,0.63,0.3,0.67,170.18,1,35
17,8,0,4.41,3.12,0.78,0.1,2178,167.64,61.23,0.57,0.52,0.47,0.51,172.72,1,36
24,8,0,2.08,2.46,3.98,1.1,2179,185.42,83.91,0.48,0.51,0.48,0.35,198.12,2,36
16,5,0,3.8,3.6,1.62,0.4,2180,187.96,83.91,0.48,0.49,0.37,0.66,190.5,1,28
20,3,0,5.3,7.3,2.5,0.0,2181,180.34,61.23,0.43,0.43,0.62,0.0,177.8,2,32
9,1,0,6.36,4.99,0.0,0.0,2182,170.18,65.77,0.58,0.56,0.0,0.5,180.34,1,32
14,3,0,5.15,5.38,2.6,0.0,2183,170.18,65.77,0.4,0.5,0.33,0.73,170.18,1,31
10,4,0,0.0,3.56,0.0,0.0,2184,185.42,83.91,0.0,0.5,0.0,0.0,200.66,1,29
28,7,1,3.07,3.43,2.61,0.4,2185,187.96,83.91,0.49,0.55,0.59,1.0,198.12,1,35
15,7,0,3.88,4.33,0.0,0.1,2186,185.42,92.99,0.4,0.49,0.0,0.58,193.04,2,36
18,6,0,4.86,3.47,1.15,0.2,2187,180.34,61.23,0.45,0.56,0.34,0.56,177.8,4,34
13,3,0,5.16,3.5,0.11,0.2,2188,193.04,92.99,0.62,0.53,0.5,0.79,200.66,1,38
21,2,0,3.65,2.59,0.79,0.0,2189,190.5,92.99,0.52,0.56,0.22,0.87,190.5,1,33
18,7,0,2.62,3.87,1.18,1.2,2190,162.56,61.23,0.42,0.45,0.28,0.36,182.88,1,35
16,10,0,5.54,5.77,0.36,0.2,2191,160.02,52.16,0.42,0.56,0.23,0.74,162.56,1,40
18,2,0,5.09,3.67,1.64,0.0,2192,160.02,56.7,0.49,0.56,0.75,0.76,162.56,1,25
5,4,0,3.42,5.02,0.38,0.4,2193,172.72,61.23,0.38,0.45,0.2,0.5,170.18,1,35
15,5,0,4.94,5.36,0.0,0.0,2194,180.34,65.77,0.39,0.44,0.0,0.53,180.34,1,35
17,8,0,2.91,3.97,2.51,1.0,2195,175.26,65.77,0.36,0.54,0.57,0.67,182.88,1,30
9,2,0,3.89,3.62,0.0,0.0,2196,193.04,115.21,0.56,0.56,0.0,0.7,200.66,1,34
7,4,0,2.01,2.88,1.67,0.3,2197,170.18,61.23,0.44,0.45,0.31,0.53,170.18,1,35
7,2,1,5.2,3.04,1.3,0.3,2198,167.64,52.16,0.42,0.64,0.71,0.8,165.1,1,26
9,2,0,5.81,4.65,0.0,0.0,2199,187.96,83.91,0.51,0.52,0.0,1.0,200.66,2,30
10,2,0,3.38,3.14,1.5,1.8,2200,170.18,56.7,0.41,0.55,0.31,0.47,167.64,1,30
26,12,0,4.69,5.47,1.2,0.0,2201,170.18,61.23,0.49,0.48,0.46,0.58,175.26,1,32
22,12,0,3.63,3.22,2.12,0.6,2202,177.8,61.23,0.46,0.57,0.37,0.69,180.34,1,38
18,10,0,3.25,5.69,0.0,0.0,2203,177.8,70.31,0.34,0.48,0.0,0.45,177.8,2,36
11,6,1,3.3,3.76,2.34,0.8,2204,175.26,70.31,0.39,0.56,0.41,0.4,180.34,1,35
13,2,0,5.66,3.58,1.05,0.0,2205,170.18,56.7,0.42,0.66,0.29,0.87,165.1,1,36
14,2,0,4.54,4.08,0.12,0.0,2206,172.72,61.23,0.47,0.69,0.14,0.83,172.72,1,38
26,7,0,3.59,3.62,1.56,1.1,2207,187.96,83.91,0.53,0.47,0.42,0.56,190.5,1,30
16,6,0,4.45,4.65,0.75,0.0,2208,160.02,52.16,0.52,0.49,0.33,0.8,165.1,1,31
10,2,0,2.43,2.16,2.16,3.8,2209,160.02,52.16,0.5,0.54,0.36,0.0,172.72,1,30
10,3,0,1.73,2.65,2.54,0.0,2210,165.1,56.7,0.36,0.61,0.37,0.61,162.56,4,27
15,3,0,2.75,4.25,3.5,0.2,2211,170.18,56.7,0.27,0.52,0.31,0.85,177.8,2,31
23,10,0,3.36,6.55,0.0,0.0,2212,175.26,118.39,0.47,0.36,0.0,0.35,190.5,1,39
7,1,0,4.27,3.67,3.25,0.0,2213,187.96,120.2,0.55,0.51,0.65,1.0,182.88,2,33
15,1,0,2.0,2.85,5.74,2.5,2214,198.12,110.68,0.52,0.42,0.69,0.0,198.12,1,28
24,5,1,3.76,3.48,1.37,0.0,2215,170.18,70.31,0.53,0.53,0.51,0.76,182.88,2,31
19,7,0,4.64,3.82,1.69,0.8,2216,177.8,83.91,0.51,0.51,0.42,0.54,185.42,1,35
17,2,0,6.86,5.47,3.2,0.5,2217,182.88,83.91,0.64,0.41,0.6,1.0,193.04,2,33
18,6,0,6.36,6.0,0.34,0.0,2218,177.8,70.31,0.45,0.63,0.2,0.86,182.88,2,30
14,6,0,4.13,2.86,0.64,0.1,2219,193.04,92.99,0.5,0.51,0.21,0.85,198.12,1,34
16,5,0,3.47,3.93,0.93,1.1,2220,162.56,52.16,0.41,0.51,0.18,0.37,160.02,1,33
13,2,0,5.29,2.33,0.68,0.6,2221,193.04,112.04,0.61,0.6,0.25,0.47,205.74,1,36
15,3,0,7.63,3.62,2.62,1.3,2222,195.58,115.67,0.67,0.56,0.8,1.0,198.12,1,33
15,4,0,2.63,4.61,1.08,0.2,2223,157.48,52.16,0.38,0.44,0.5,0.22,154.94,1,33
13,2,0,2.73,1.42,4.0,0.3,2224,177.8,77.11,0.59,0.58,0.63,0.75,180.34,2,32
10,5,0,2.21,6.19,1.75,0.6,2225,152.4,52.16,0.29,0.44,0.5,0.44,154.94,2,33
12,7,0,7.0,4.97,1.08,0.2,2226,160.02,52.16,0.46,0.61,0.5,0.85,157.48,1,34
16,5,0,2.71,3.73,1.31,0.5,2227,172.72,61.23,0.4,0.5,0.42,0.9,172.72,1,34
11,2,0,3.88,2.13,3.2,0.3,2228,172.72,61.23,0.66,0.37,0.34,0.4,175.26,1,32
10,4,0,2.88,3.72,1.18,0.0,2229,175.26,61.23,0.42,0.55,0.31,0.71,180.34,1,27
22,6,0,3.06,2.53,1.26,1.1,2230,172.72,56.7,0.55,0.52,0.23,0.37,175.26,1,34
9,4,0,3.25,4.32,0.0,0.0,2231,185.42,77.11,0.38,0.5,0.0,0.5,185.42,1,32
7,2,0,2.99,1.65,4.57,1.8,2232,170.18,65.77,0.63,0.4,0.5,0.0,180.34,1,29
13,4,1,2.35,1.28,3.06,1.3,2233,175.26,77.11,0.46,0.48,0.46,0.5,187.96,4,39
14,3,0,5.07,4.89,1.05,0.5,2234,180.34,65.77,0.5,0.51,0.3,0.52,187.96,1,31
19,5,0,5.39,2.12,0.86,0.4,2235,182.88,65.77,0.49,0.59,0.4,0.88,190.5,2,34
18,1,0,4.9,3.79,1.35,0.1,2236,170.18,61.23,0.53,0.61,0.52,0.85,175.26,1,33
15,5,0,3.36,2.99,1.22,0.0,2237,170.18,61.23,0.44,0.65,0.26,0.77,172.72,1,32
12,3,0,4.43,3.16,1.45,0.7,2238,157.48,52.16,0.49,0.51,0.34,0.66,160.02,1,26
15,8,0,4.73,3.48,0.56,0.1,2239,154.94,52.16,0.48,0.61,0.14,0.62,152.4,1,36
6,2,0,3.21,9.64,0.0,0.0,2240,187.96,116.12,0.42,0.47,0.0,0.0,190.5,1,33
10,2,0,5.3,2.98,0.0,0.0,2241,172.72,61.23,0.46,0.68,0.0,0.85,177.8,1,28
22,8,0,5.1,3.92,2.59,0.3,2242,177.8,65.77,0.49,0.57,0.53,0.81,187.96,1,36
11,2,0,5.81,3.95,0.56,0.8,2243,175.26,65.77,0.52,0.51,0.18,0.65,177.8,4,35
20,6,0,5.51,3.71,1.06,0.0,2244,172.72,70.31,0.54,0.65,0.33,0.76,180.34,1,30
22,6,0,3.37,2.96,1.07,0.0,2245,180.34,77.11,0.49,0.62,0.32,0.72,177.8,1,41
15,2,0,2.0,2.05,1.14,3.0,2246,167.64,56.7,0.4,0.57,0.42,0.26,175.26,4,31
17,10,0,4.07,4.11,0.6,1.2,2247,172.72,56.7,0.4,0.55,0.45,0.43,177.8,1,36
19,1,0,4.61,3.68,3.6,1.4,2248,185.42,77.11,0.46,0.63,0.55,0.76,182.88,1,28
10,3,0,2.19,3.25,4.43,0.6,2249,177.8,70.31,0.43,0.64,0.53,0.0,175.26,1,25
8,7,1,5.1,4.46,0.0,0.1,2250,180.34,70.31,0.5,0.57,0.0,0.43,175.26,1,34
9,1,0,5.01,2.71,2.02,0.0,2251,167.64,52.16,0.5,0.57,0.58,0.5,170.18,1,25
18,16,0,5.37,5.02,0.75,0.1,2252,160.02,52.16,0.5,0.6,0.3,0.72,162.56,1,41
18,7,0,4.14,2.66,2.34,0.2,2253,170.18,65.77,0.55,0.52,0.39,0.59,175.26,1,33
17,4,0,3.32,2.9,2.08,2.1,2254,187.96,83.91,0.53,0.42,0.25,0.82,193.04,2,33
10,2,0,4.58,4.23,0.0,0.0,2255,177.8,61.23,0.55,0.52,0.0,0.46,180.34,4,31
12,3,0,3.86,3.01,2.15,0.3,2256,165.1,56.7,0.48,0.57,0.46,0.59,165.1,1,32
14,2,0,5.24,4.25,1.96,0.9,2257,162.56,56.7,0.44,0.58,0.34,0.78,167.64,1,27
8,1,0,3.35,2.07,3.1,2.5,2258,185.42,83.91,0.61,0.59,0.55,1.0,193.04,2,30
22,6,0,2.6,2.44,1.25,0.4,2259,187.96,77.11,0.54,0.52,0.37,0.63,187.96,2,34
19,0,0,5.68,3.26,1.04,0.0,2260,182.88,77.11,0.49,0.53,0.41,0.89,200.66,1,26
26,4,0,4.66,2.63,1.96,0.5,2261,162.56,52.16,0.52,0.53,0.44,0.63,160.02,4,36
26,4,1,3.04,2.0,2.65,0.3,2262,165.1,56.7,0.52,0.63,0.61,0.76,167.64,2,38
28,1,0,2.45,1.45,3.1,1.0,2263,177.8,77.11,0.58,0.61,0.56,0.91,177.8,2,34
6,1,0,2.07,3.27,0.0,0.0,2264,193.04,120.2,0.38,0.37,0.0,0.0,195.58,1,33
11,0,0,2.72,1.63,2.12,0.3,2265,177.8,70.31,0.44,0.58,0.43,0.8,182.88,1,25
8,3,0,5.1,2.46,1.37,1.4,2266,187.96,83.91,0.69,0.5,0.14,1.0,193.04,2,34
25,8,0,3.66,1.75,1.48,0.2,2267,177.8,83.91,0.52,0.64,0.4,0.73,187.96,1,29
7,1,0,2.93,2.57,1.5,0.0,2268,170.18,61.23,0.55,0.68,0.33,1.0,172.72,1,30
12,3,0,1.61,3.73,0.0,0.0,2269,170.18,61.23,0.34,0.36,0.0,0.41,172.72,1,28
11,4,0,1.56,5.05,0.0,0.0,2270,190.5,92.99,0.43,0.36,0.0,0.36,193.04,2,36
23,3,0,2.31,1.99,4.46,1.5,2271,162.56,56.7,0.5,0.53,0.42,0.44,165.1,1,32
22,3,0,1.33,1.73,4.0,0.0,2272,182.88,77.11,0.58,0.58,0.4,1.0,187.96,0,31
24,6,0,3.88,3.51,0.9,0.1,2273,180.34,77.11,0.43,0.52,0.26,0.59,187.96,1,41
15,4,0,4.06,5.06,4.22,0.0,2274,172.72,65.77,0.51,0.49,0.4,0.75,177.8,1,30
17,3,0,3.01,3.44,2.73,1.5,2275,170.18,56.7,0.48,0.5,0.39,0.63,177.8,2,34
24,10,0,5.15,3.72,1.48,0.4,2276,185.42,77.11,0.45,0.56,0.29,0.8,195.58,1,37
17,6,1,3.77,3.81,0.5,0.2,2277,182.88,92.99,0.53,0.5,0.31,0.78,193.04,1,38
21,8,0,4.99,4.19,0.5,0.1,2278,187.96,92.99,0.48,0.55,0.29,0.8,190.5,1,36
17,1,0,4.78,2.86,0.92,0.4,2279,190.5,77.11,0.54,0.52,0.31,0.8,187.96,1,28
24,5,0,4.43,3.82,2.14,0.1,2280,180.34,77.11,0.43,0.55,0.36,0.9,182.88,1,37
23,3,0,3.85,1.8,3.26,0.1,2281,170.18,70.31,0.5,0.54,0.37,0.75,182.88,1,29
18,1,0,3.33,2.24,0.0,0.0,2282,170.18,65.77,0.48,0.65,0.0,0.69,182.88,1,25
13,4,0,2.51,3.35,1.49,0.2,2283,175.26,65.77,0.4,0.44,0.3,0.68,177.8,1,31
14,4,0,5.75,3.96,0.0,0.0,2284,190.5,92.99,0.48,0.56,0.0,0.87,195.58,1,30
15,9,0,5.79,4.54,0.75,1.1,2285,190.5,70.31,0.48,0.41,0.55,0.75,195.58,2,31
24,14,0,4.14,4.68,0.43,0.1,2286,180.34,70.31,0.44,0.55,0.5,0.73,190.5,1,40
